conversation_id,split
2625336,retrieval
2625340,golden
2625342,retrieval
2625344,development
2625349,development
2625652,development
2625654,development
2625656,development
2625658,development
2625660,development
2625662,retrieval
2625664,development
2625666,development
2625668,development
2625671,retrieval
2625673,development
2625675,golden
2625678,golden
2625952,development
2625953,development
2625958,golden
2625961,retrieval
2625963,development
2625965,development
2625967,development
2625969,golden
2625973,development
2625978,retrieval
2625983,golden
2626373,retrieval
2626374,development
2626377,development
2626380,development
2626382,development
2626385,golden
2626387,development
2626390,retrieval
2626392,development
2626402,retrieval
2626653,development
2626657,retrieval
2626658,development
2626660,development
2626665,development
2626969,development
2626976,development
2626977,development
2626979,development
2626986,retrieval
2626987,development
2626989,development
2626991,development
2626993,development
2626996,retrieval
2627597,development
2627601,development
2627605,development
2627622,development
2627626,development
2627628,development
2627630,development
2627632,retrieval
2627635,development
2627640,development
2627645,development
2627647,development
2627657,retrieval
2627660,development
2627662,development
2627673,development
2627674,development
2627677,development
2627679,golden
2627683,development
2627687,development
2627690,retrieval
2627695,development
2627697,development
2627701,development
2627706,development
2627708,development
2628788,development
2628801,retrieval
2628805,development
2628809,golden
2628810,development
2628818,development
2628822,development
2628823,development
2628832,development
2628833,development
2628839,development
2628846,golden
2628847,retrieval
2628852,retrieval
2628857,retrieval
2628858,development
2628864,development
2628869,golden
2628871,golden
2628874,golden
2628877,development
2628879,development
2628892,development
2628893,golden
2628898,golden
2628899,development
2628904,development
2628908,development
2628911,development
2628914,development
2628916,golden
2628923,development
2628925,development
2628927,development
2628932,retrieval
2628934,development
2628936,development
2628943,development
2628944,development
2628946,development
2629992,golden
2629994,development
2630001,retrieval
2630003,development
2630005,development
2630010,retrieval
2630015,development
2630018,retrieval
2630025,development
2630026,development
2630028,development
2630045,development
2630046,retrieval
2630048,development
2630050,golden
2630052,development
